pearsons_correlation,Metadata_treatment,reference,Metadata_Pathway
0.4006569611447088,UCD-0159263,Healthy,Others
0.31352017120591635,UCD-0159263,Healthy,Others
0.44060473273074363,UCD-0159263,Healthy,Others
0.5142155631273129,UCD-0159263,Healthy,Others
0.38059764100451243,UCD-0159263,Healthy,Others
0.43303846583337424,UCD-0159263,Healthy,Others
0.3842212737749366,UCD-0159263,Healthy,Others
0.3268832574781705,UCD-0159263,Healthy,Others
0.2071807749254403,UCD-0159263,Healthy,Others
0.21615644846169554,UCD-0159263,Healthy,Others
0.2736569445448312,UCD-0159263,Healthy,Others
0.35013605814256743,UCD-0159263,Healthy,Others
0.2715638619857059,UCD-0159263,Healthy,Others
0.31019740495707915,UCD-0159263,Healthy,Others
0.26966284233696436,UCD-0159263,Healthy,Others
0.30246432647210625,UCD-0159263,Healthy,Others
0.263470835851927,UCD-0159263,Healthy,Others
0.24000613116615382,UCD-0159263,Healthy,Others
0.2150578560217458,UCD-0159263,Healthy,Others
0.35549158815785736,UCD-0159263,Healthy,Others
0.32509014085129767,UCD-0159263,Healthy,Others
0.40406277341485003,UCD-0159263,Healthy,Others
0.3140593944219686,UCD-0159263,Healthy,Others
0.3379724397651125,UCD-0159263,Healthy,Others
0.27664705139190965,UCD-0159263,Healthy,Others
0.4004696176962283,UCD-0159263,Healthy,Others
0.1847197413189885,UCD-0159263,Healthy,Others
0.0005543220233409627,UCD-0159264,Healthy,Neuronal Signaling
-0.14434646524915637,UCD-0159264,Healthy,Neuronal Signaling
0.02527916040502245,UCD-0159264,Healthy,Neuronal Signaling
-0.1198302956488363,UCD-0159264,Healthy,Neuronal Signaling
0.10718075568320358,UCD-0159264,Healthy,Neuronal Signaling
-0.19721817228617206,UCD-0159264,Healthy,Neuronal Signaling
0.07906572045818441,UCD-0159264,Healthy,Neuronal Signaling
-0.31239681046250417,UCD-0159264,Healthy,Neuronal Signaling
0.04038774649806308,UCD-0159264,Healthy,Neuronal Signaling
-0.2129186391266468,UCD-0159264,Healthy,Neuronal Signaling
0.08465358906441378,UCD-0159264,Healthy,Neuronal Signaling
-0.23149303486381517,UCD-0159264,Healthy,Neuronal Signaling
0.1223119310286334,UCD-0159264,Healthy,Neuronal Signaling
-0.2548592594628962,UCD-0159264,Healthy,Neuronal Signaling
0.3151080514321117,UCD-0159264,Healthy,Neuronal Signaling
-0.27727875078535313,UCD-0159264,Healthy,Neuronal Signaling
-0.045904269425142585,UCD-0159264,Healthy,Neuronal Signaling
-0.29710014718411315,UCD-0159264,Healthy,Neuronal Signaling
0.006839378997999445,UCD-0159264,Healthy,Neuronal Signaling
-0.18184554821519744,UCD-0159264,Healthy,Neuronal Signaling
0.14024139180787634,UCD-0159264,Healthy,Neuronal Signaling
-0.26421241796193745,UCD-0159264,Healthy,Neuronal Signaling
0.2725762718245316,UCD-0159264,Healthy,Neuronal Signaling
-0.2710672125990663,UCD-0159264,Healthy,Neuronal Signaling
-0.03282568451716409,UCD-0159264,Healthy,Neuronal Signaling
-0.1379400066576879,UCD-0159264,Healthy,Neuronal Signaling
0.05771185841432624,UCD-0159264,Healthy,Neuronal Signaling
-0.1831459382689017,UCD-0159264,Healthy,Neuronal Signaling
0.08112061347993861,UCD-0159264,Healthy,Neuronal Signaling
-0.12796246214912146,UCD-0159264,Healthy,Neuronal Signaling
0.04833495745452215,UCD-0159264,Healthy,Neuronal Signaling
-0.0992912134263908,UCD-0159264,Healthy,Neuronal Signaling
-0.16038894884535543,UCD-0159265,Healthy,Neuronal Signaling
-0.08851826271118321,UCD-0159265,Healthy,Neuronal Signaling
-0.09164336192120252,UCD-0159265,Healthy,Neuronal Signaling
-0.04577662142139205,UCD-0159265,Healthy,Neuronal Signaling
-0.1099586615248069,UCD-0159265,Healthy,Neuronal Signaling
-0.03261921907725114,UCD-0159265,Healthy,Neuronal Signaling
-0.05983872293580617,UCD-0159265,Healthy,Neuronal Signaling
-0.028331488465026377,UCD-0159265,Healthy,Neuronal Signaling
-0.07260934882696775,UCD-0159265,Healthy,Neuronal Signaling
-0.024167593625815196,UCD-0159265,Healthy,Neuronal Signaling
-0.02881292725796724,UCD-0159265,Healthy,Neuronal Signaling
0.013469142827233056,UCD-0159265,Healthy,Neuronal Signaling
-0.022497883643656083,UCD-0159265,Healthy,Neuronal Signaling
0.10265657907685972,UCD-0159265,Healthy,Neuronal Signaling
0.08994804001131963,UCD-0159265,Healthy,Neuronal Signaling
0.1385559263443193,UCD-0159265,Healthy,Neuronal Signaling
-0.29714958633285427,UCD-0159265,Healthy,Neuronal Signaling
-0.0968925772062508,UCD-0159265,Healthy,Neuronal Signaling
-0.09623961847596468,UCD-0159265,Healthy,Neuronal Signaling
-0.10880792376582575,UCD-0159265,Healthy,Neuronal Signaling
-0.17048987054858952,UCD-0159265,Healthy,Neuronal Signaling
-0.07419783928067386,UCD-0159265,Healthy,Neuronal Signaling
-0.05945006569405856,UCD-0159265,Healthy,Neuronal Signaling
-0.06327857386185756,UCD-0159265,Healthy,Neuronal Signaling
-0.032996848595753796,UCD-0159265,Healthy,Neuronal Signaling
-0.030797046424328615,UCD-0159265,Healthy,Neuronal Signaling
-0.13215021196869697,UCD-0159265,Healthy,Neuronal Signaling
0.07862251480262411,UCD-0159265,Healthy,Neuronal Signaling
-0.12302394958757731,UCD-0159265,Healthy,Neuronal Signaling
-0.11405301339679326,UCD-0159265,Healthy,Neuronal Signaling
-0.11135183198185357,UCD-0159265,Healthy,Neuronal Signaling
-0.021540762022508944,UCD-0159265,Healthy,Neuronal Signaling
0.08090498471662766,UCD-0159265,Healthy,Neuronal Signaling
0.07097241010123606,UCD-0159265,Healthy,Neuronal Signaling
-0.13858966060131175,UCD-0159265,Healthy,Neuronal Signaling
0.18289128170040467,UCD-0159265,Healthy,Neuronal Signaling
0.07674900799459738,UCD-0159265,Healthy,Neuronal Signaling
0.06524068777233213,UCD-0159265,Healthy,Neuronal Signaling
-0.06752584997331113,UCD-0159265,Healthy,Neuronal Signaling
0.13103652811354832,UCD-0159265,Healthy,Neuronal Signaling
0.1499229136710206,UCD-0159265,Healthy,Neuronal Signaling
0.151053189432148,UCD-0159265,Healthy,Neuronal Signaling
0.007195565683693001,UCD-0159265,Healthy,Neuronal Signaling
0.1873421426552726,UCD-0159265,Healthy,Neuronal Signaling
0.31427746554812735,UCD-0159265,Healthy,Neuronal Signaling
0.22700425568362112,UCD-0159265,Healthy,Neuronal Signaling
0.02553030940192126,UCD-0159265,Healthy,Neuronal Signaling
0.2848249281380603,UCD-0159265,Healthy,Neuronal Signaling
-0.1126279470721556,UCD-0159265,Healthy,Neuronal Signaling
-0.034820845613257066,UCD-0159265,Healthy,Neuronal Signaling
-0.04131621376589335,UCD-0159265,Healthy,Neuronal Signaling
-0.00047183522827930067,UCD-0159265,Healthy,Neuronal Signaling
-0.1325067901478759,UCD-0159265,Healthy,Neuronal Signaling
-0.13549715015821626,UCD-0159265,Healthy,Neuronal Signaling
-0.16696532532134792,UCD-0159265,Healthy,Neuronal Signaling
-0.025356691624860993,UCD-0159265,Healthy,Neuronal Signaling
-0.016938039933299225,UCD-0159265,Healthy,Neuronal Signaling
-0.08414076815429584,UCD-0159265,Healthy,Neuronal Signaling
-0.03431139149929599,UCD-0159265,Healthy,Neuronal Signaling
0.014795842953755203,UCD-0159265,Healthy,Neuronal Signaling
-0.1842608241068499,UCD-0159265,Healthy,Neuronal Signaling
-0.0034655768466325854,UCD-0159265,Healthy,Neuronal Signaling
0.1855159849320457,UCD-0159265,Healthy,Neuronal Signaling
-0.05558204749177948,UCD-0159265,Healthy,Neuronal Signaling
0.15521299671291183,UCD-0159269,Healthy,Others
0.32051389954906095,UCD-0159269,Healthy,Others
0.15207266223083749,UCD-0159269,Healthy,Others
0.15621767907477874,UCD-0159269,Healthy,Others
0.1672860322184101,UCD-0159269,Healthy,Others
0.35362260053895267,UCD-0159269,Healthy,Others
0.14631984579182816,UCD-0159269,Healthy,Others
0.20544816853241316,UCD-0159269,Healthy,Others
0.20275738273438287,UCD-0159269,Healthy,Others
0.392154390834199,UCD-0159269,Healthy,Others
0.1856183430752353,UCD-0159269,Healthy,Others
0.23704409565393797,UCD-0159269,Healthy,Others
0.10417607798662759,UCD-0159269,Healthy,Others
0.2927150930277593,UCD-0159269,Healthy,Others
0.05530310736076372,UCD-0159269,Healthy,Others
0.11534090890893398,UCD-0159269,Healthy,Others
0.18851901044329994,UCD-0159269,Healthy,Others
0.33619504980432535,UCD-0159269,Healthy,Others
0.164507234901666,UCD-0159269,Healthy,Others
0.13535509687579683,UCD-0159269,Healthy,Others
0.11264813953748883,UCD-0159269,Healthy,Others
0.2707916172254677,UCD-0159269,Healthy,Others
0.1246403312601424,UCD-0159269,Healthy,Others
0.12918181790752833,UCD-0159269,Healthy,Others
0.14413627173235896,UCD-0159269,Healthy,Others
0.31348139274132947,UCD-0159269,Healthy,Others
0.161814444803235,UCD-0159269,Healthy,Others
0.16343114606429268,UCD-0159269,Healthy,Others
0.07342946912741188,UCD-0159269,Healthy,Others
0.19990807751472084,UCD-0159269,Healthy,Others
0.10167521490249533,UCD-0159269,Healthy,Others
0.06307323685202597,UCD-0159269,Healthy,Others
0.11098217978082797,UCD-0159269,Healthy,Others
0.3208833144771434,UCD-0159269,Healthy,Others
0.0932745717750282,UCD-0159269,Healthy,Others
0.12954295166545912,UCD-0159269,Healthy,Others
0.13590224773751533,UCD-0159269,Healthy,Others
0.34712216945773106,UCD-0159269,Healthy,Others
0.07405136716253168,UCD-0159269,Healthy,Others
0.21658608102162538,UCD-0159269,Healthy,Others
0.2116592539990455,UCD-0159269,Healthy,Others
0.44563981153855925,UCD-0159269,Healthy,Others
0.16444353231073927,UCD-0159269,Healthy,Others
0.28138327386744116,UCD-0159269,Healthy,Others
-0.0035884819798619994,UCD-0159269,Healthy,Others
0.20563014621692313,UCD-0159269,Healthy,Others
-0.026444399414048664,UCD-0159269,Healthy,Others
0.06705634635913284,UCD-0159269,Healthy,Others
0.15868908347373817,UCD-0159269,Healthy,Others
0.3701618221056843,UCD-0159269,Healthy,Others
0.1351047145050597,UCD-0159269,Healthy,Others
0.20146654773276812,UCD-0159269,Healthy,Others
0.21214033132475557,UCD-0159269,Healthy,Others
0.3832886375122759,UCD-0159269,Healthy,Others
0.21377639163933962,UCD-0159269,Healthy,Others
0.24217018873067744,UCD-0159269,Healthy,Others
0.19348287782655416,UCD-0159269,Healthy,Others
0.3665547436063747,UCD-0159269,Healthy,Others
0.19204913624092712,UCD-0159269,Healthy,Others
0.2640457161959799,UCD-0159269,Healthy,Others
0.26539027775444995,UCD-0159269,Healthy,Others
0.3985352231695644,UCD-0159269,Healthy,Others
0.24379451923374426,UCD-0159269,Healthy,Others
0.30882931853453527,UCD-0159269,Healthy,Others
-0.024489136514529792,UCD-0159270,Healthy,Others
-0.05163072895053687,UCD-0159270,Healthy,Others
-0.009590453728688011,UCD-0159270,Healthy,Others
-0.029403829568983332,UCD-0159270,Healthy,Others
-0.025942967756791384,UCD-0159270,Healthy,Others
-0.008717445717426026,UCD-0159270,Healthy,Others
0.000382435403790291,UCD-0159270,Healthy,Others
-0.056339206679521574,UCD-0159270,Healthy,Others
-0.11374952321847397,UCD-0159270,Healthy,Others
-0.10058663795554963,UCD-0159270,Healthy,Others
-0.11295961649402793,UCD-0159270,Healthy,Others
-0.12864813170732037,UCD-0159270,Healthy,Others
-0.10973832824500764,UCD-0159270,Healthy,Others
-0.11122583202529351,UCD-0159270,Healthy,Others
-0.15553453107769563,UCD-0159270,Healthy,Others
-0.13191867067332813,UCD-0159270,Healthy,Others
-0.060671693508791064,UCD-0159270,Healthy,Others
-0.018460089492540726,UCD-0159270,Healthy,Others
-0.025438893978894837,UCD-0159270,Healthy,Others
-0.05237258363819302,UCD-0159270,Healthy,Others
-0.10402259634312194,UCD-0159270,Healthy,Others
-0.12902965997992816,UCD-0159270,Healthy,Others
-0.06532660913628087,UCD-0159270,Healthy,Others
-0.12359886039146364,UCD-0159270,Healthy,Others
-0.1368416931841478,UCD-0159270,Healthy,Others
-0.22988786066538958,UCD-0159270,Healthy,Others
-0.2022183185437791,UCD-0159270,Healthy,Others
-0.18924115051223198,UCD-0159270,Healthy,Others
-0.3342050228732566,UCD-0159270,Healthy,Others
-0.38839953789679066,UCD-0159270,Healthy,Others
-0.37994577086710923,UCD-0159270,Healthy,Others
-0.3754275804979692,UCD-0159270,Healthy,Others
0.18392292267936844,UCD-0159270,Healthy,Others
0.1256247532137834,UCD-0159270,Healthy,Others
0.08238040026523653,UCD-0159270,Healthy,Others
0.13265849887457332,UCD-0159270,Healthy,Others
0.23285418741790606,UCD-0159270,Healthy,Others
0.20891879253161685,UCD-0159270,Healthy,Others
0.17617646040271018,UCD-0159270,Healthy,Others
0.228836786680786,UCD-0159270,Healthy,Others
0.026926487619785097,UCD-0159270,Healthy,Others
-0.003637234959264967,UCD-0159270,Healthy,Others
-0.02706312560535259,UCD-0159270,Healthy,Others
-0.011562122651148508,UCD-0159270,Healthy,Others
0.059582911348184074,UCD-0159270,Healthy,Others
0.025310031450321856,UCD-0159270,Healthy,Others
-0.05703306482418019,UCD-0159270,Healthy,Others
0.014649610611557817,UCD-0159270,Healthy,Others
0.0710832207608351,UCD-0159270,Healthy,Others
0.0827553158195823,UCD-0159270,Healthy,Others
0.09114294518240071,UCD-0159270,Healthy,Others
0.07925949440540907,UCD-0159270,Healthy,Others
-0.10266858399592176,UCD-0159270,Healthy,Others
-0.11347562978144178,UCD-0159270,Healthy,Others
-0.12118392107130914,UCD-0159270,Healthy,Others
-0.11994412660128352,UCD-0159270,Healthy,Others
-0.0915825590936235,UCD-0159270,Healthy,Others
-0.161727115127336,UCD-0159270,Healthy,Others
-0.12888853881625056,UCD-0159270,Healthy,Others
-0.12278913447917866,UCD-0159270,Healthy,Others
-0.2026520522642408,UCD-0159270,Healthy,Others
-0.21299566399799122,UCD-0159270,Healthy,Others
-0.0958131767987573,UCD-0159270,Healthy,Others
-0.18710648621292547,UCD-0159270,Healthy,Others
-0.20128454230114556,UCD-0159271,Healthy,Others
-0.11223137486464768,UCD-0159271,Healthy,Others
-0.24843134163300779,UCD-0159271,Healthy,Others
-0.2246433688397635,UCD-0159271,Healthy,Others
-0.17349533977206497,UCD-0159271,Healthy,Others
-0.1308447069643446,UCD-0159271,Healthy,Others
-0.21450334077823477,UCD-0159271,Healthy,Others
-0.23476221353640878,UCD-0159271,Healthy,Others
-0.22270051786203487,UCD-0159271,Healthy,Others
-0.15994366626119996,UCD-0159271,Healthy,Others
-0.24384175166097952,UCD-0159271,Healthy,Others
-0.2613272697747025,UCD-0159271,Healthy,Others
-0.08296744896734587,UCD-0159271,Healthy,Others
-0.09540171435936359,UCD-0159271,Healthy,Others
-0.05690899226120937,UCD-0159271,Healthy,Others
-0.12244854599777338,UCD-0159271,Healthy,Others
-0.10979762519310629,UCD-0159271,Healthy,Others
-0.14508481869212334,UCD-0159271,Healthy,Others
-0.17720189818515758,UCD-0159271,Healthy,Others
-0.1584391964134967,UCD-0159271,Healthy,Others
-0.18333553615573223,UCD-0159271,Healthy,Others
-0.16852939373735948,UCD-0159271,Healthy,Others
-0.22182497966257803,UCD-0159271,Healthy,Others
-0.19745665885656055,UCD-0159271,Healthy,Others
-0.2928842951129662,UCD-0159271,Healthy,Others
-0.2363484711733218,UCD-0159271,Healthy,Others
-0.23955038790289157,UCD-0159271,Healthy,Others
-0.30088988512993164,UCD-0159271,Healthy,Others
-0.26015726885121565,UCD-0159271,Healthy,Others
-0.23000114504547908,UCD-0159271,Healthy,Others
-0.2183120565026317,UCD-0159271,Healthy,Others
-0.27560477859880006,UCD-0159271,Healthy,Others
-0.1089861551271302,UCD-0159271,Healthy,Others
-0.1687511807926066,UCD-0159271,Healthy,Others
-0.029364437505375186,UCD-0159271,Healthy,Others
-0.14591556053429539,UCD-0159271,Healthy,Others
-0.017032139470415823,UCD-0159271,Healthy,Others
-0.08196781793742969,UCD-0159271,Healthy,Others
0.0159153690607376,UCD-0159271,Healthy,Others
-0.039830746215661614,UCD-0159271,Healthy,Others
-0.11098505235590365,UCD-0159271,Healthy,Others
-0.1516633407056212,UCD-0159271,Healthy,Others
-0.059496169663396714,UCD-0159271,Healthy,Others
-0.14558167755595433,UCD-0159271,Healthy,Others
0.0026171463423037187,UCD-0159271,Healthy,Others
-0.12353664329474509,UCD-0159271,Healthy,Others
0.10732396979391086,UCD-0159271,Healthy,Others
-0.01584287412477746,UCD-0159271,Healthy,Others
-0.17145259141856614,UCD-0159271,Healthy,Others
-0.048956715198173115,UCD-0159271,Healthy,Others
-0.24049577553124007,UCD-0159271,Healthy,Others
-0.2163839557037562,UCD-0159271,Healthy,Others
-0.313501133656761,UCD-0159271,Healthy,Others
-0.1162979615322507,UCD-0159271,Healthy,Others
-0.34328809991258175,UCD-0159271,Healthy,Others
-0.34921204063641265,UCD-0159271,Healthy,Others
-0.33454084449678656,UCD-0159271,Healthy,Others
-0.08721268627490439,UCD-0159271,Healthy,Others
-0.37469003262612227,UCD-0159271,Healthy,Others
-0.382340823305951,UCD-0159271,Healthy,Others
-0.20670083528948277,UCD-0159271,Healthy,Others
0.02795529867252936,UCD-0159271,Healthy,Others
-0.34656629920553167,UCD-0159271,Healthy,Others
-0.23237916001321787,UCD-0159271,Healthy,Others
0.26130009784608,UCD-0159273,Healthy,Others
0.19850790957494568,UCD-0159273,Healthy,Others
0.12282530761342979,UCD-0159273,Healthy,Others
0.1723197897759514,UCD-0159273,Healthy,Others
0.373897265660734,UCD-0159273,Healthy,Others
0.30952081859596725,UCD-0159273,Healthy,Others
0.23129804005483146,UCD-0159273,Healthy,Others
0.2488592032271932,UCD-0159273,Healthy,Others
0.3635821216858211,UCD-0159273,Healthy,Others
0.26389498471719497,UCD-0159273,Healthy,Others
0.27132484083835334,UCD-0159273,Healthy,Others
0.2744470762349786,UCD-0159273,Healthy,Others
0.3500342292801236,UCD-0159273,Healthy,Others
0.2606196484964332,UCD-0159273,Healthy,Others
0.2792054028661799,UCD-0159273,Healthy,Others
0.3322774468585312,UCD-0159273,Healthy,Others
0.2888962236947124,UCD-0159273,Healthy,Others
0.2505183819592095,UCD-0159273,Healthy,Others
0.14560820849362666,UCD-0159273,Healthy,Others
0.22051819556290245,UCD-0159273,Healthy,Others
0.1919653250533897,UCD-0159273,Healthy,Others
0.14427259749048577,UCD-0159273,Healthy,Others
0.08240695962789127,UCD-0159273,Healthy,Others
0.12114068976008738,UCD-0159273,Healthy,Others
0.18029922700077325,UCD-0159273,Healthy,Others
0.1554903986140958,UCD-0159273,Healthy,Others
0.13116264718049664,UCD-0159273,Healthy,Others
0.11477349358722794,UCD-0159273,Healthy,Others
0.07001793921052024,UCD-0159273,Healthy,Others
0.05908716543891997,UCD-0159273,Healthy,Others
0.01321350430508316,UCD-0159273,Healthy,Others
0.03296254897439194,UCD-0159273,Healthy,Others
0.36354283517191865,UCD-0159273,Healthy,Others
0.36174032000521444,UCD-0159273,Healthy,Others
0.35458422397883765,UCD-0159273,Healthy,Others
0.3025917677804214,UCD-0159273,Healthy,Others
0.43997275230032024,UCD-0159273,Healthy,Others
0.46636035142482885,UCD-0159273,Healthy,Others
0.37914688050558676,UCD-0159273,Healthy,Others
0.4239952549770123,UCD-0159273,Healthy,Others
0.47928206777554544,UCD-0159273,Healthy,Others
0.4362045578837709,UCD-0159273,Healthy,Others
0.4234444408563513,UCD-0159273,Healthy,Others
0.4424286127978854,UCD-0159273,Healthy,Others
0.31173196811949644,UCD-0159273,Healthy,Others
0.3079585151083082,UCD-0159273,Healthy,Others
0.44416691366696376,UCD-0159273,Healthy,Others
0.29107244276244776,UCD-0159273,Healthy,Others
0.4290752990682903,UCD-0159273,Healthy,Others
0.36207311620793475,UCD-0159273,Healthy,Others
0.2734861797572772,UCD-0159273,Healthy,Others
0.33640961891554916,UCD-0159273,Healthy,Others
0.2469745068642556,UCD-0159273,Healthy,Others
0.24493528156261493,UCD-0159273,Healthy,Others
0.1722336625963575,UCD-0159273,Healthy,Others
0.1663840383821248,UCD-0159273,Healthy,Others
0.26926025963347894,UCD-0159273,Healthy,Others
0.21471999940129813,UCD-0159273,Healthy,Others
0.20917169934236135,UCD-0159273,Healthy,Others
0.21593216816006675,UCD-0159273,Healthy,Others
0.29215981185616147,UCD-0159273,Healthy,Others
0.14710550513171672,UCD-0159273,Healthy,Others
0.03500800089254674,UCD-0159273,Healthy,Others
0.2708339826334758,UCD-0159273,Healthy,Others
0.03748559883472088,UCD-0159274,Healthy,Others
0.13216178571257955,UCD-0159274,Healthy,Others
-0.134595428716934,UCD-0159274,Healthy,Others
-0.07578826081052711,UCD-0159274,Healthy,Others
0.06268613713596492,UCD-0159274,Healthy,Others
0.08510303203066327,UCD-0159274,Healthy,Others
-0.03897126723757638,UCD-0159274,Healthy,Others
-0.04970056821108993,UCD-0159274,Healthy,Others
0.07929340964261491,UCD-0159274,Healthy,Others
0.17367914727953318,UCD-0159274,Healthy,Others
-0.030750799023769666,UCD-0159274,Healthy,Others
-0.008333175891249113,UCD-0159274,Healthy,Others
0.13260674378704382,UCD-0159274,Healthy,Others
0.23696241986907648,UCD-0159274,Healthy,Others
-0.0007724857337454534,UCD-0159274,Healthy,Others
0.08054952530363002,UCD-0159274,Healthy,Others
0.013571892732122682,UCD-0159274,Healthy,Others
0.109909713383724,UCD-0159274,Healthy,Others
-0.14776770917013213,UCD-0159274,Healthy,Others
-0.08200891337184163,UCD-0159274,Healthy,Others
0.13033687219103154,UCD-0159274,Healthy,Others
0.25055274586984433,UCD-0159274,Healthy,Others
-0.0464989934068381,UCD-0159274,Healthy,Others
0.06534368073481064,UCD-0159274,Healthy,Others
0.19281778690577642,UCD-0159274,Healthy,Others
0.3762575943661875,UCD-0159274,Healthy,Others
0.028732252507264487,UCD-0159274,Healthy,Others
0.10631284777575374,UCD-0159274,Healthy,Others
0.1758536654358665,UCD-0159274,Healthy,Others
0.44618331275271095,UCD-0159274,Healthy,Others
0.004435013047280778,UCD-0159274,Healthy,Others
0.16343440432456224,UCD-0159274,Healthy,Others
0.2398936383665114,UCD-0159274,Healthy,Others
0.251000409471792,UCD-0159274,Healthy,Others
0.09013774245993723,UCD-0159274,Healthy,Others
